business_name,author_name,text,photo,rating,rating_category,location,irrelevant,spam,advertisement,rant,quality_score
Pecko Firin Atakum,Mehmet Cetinkaya,there are waiters standing the tables are empty but the service is very slow what we ate was delicious,dataset/outdoor_atmosphere/pecko_firin_atakum_mehmet_cetinkaya.png,3,outdoor_atmosphere,unidentified,1.0,0.0,0.0,0.0,0.75
Pecko Firin Atakum,Burhan Arslan,my first stop for breakfast in atakum is a place with quality service and friendly face,dataset/taste/pecko_firin_atakum_burhan_arslan.png,5,taste,unidentified,1.0,0.0,0.0,0.0,0.75
Pecko Firin Atakum,Evren Kocaman,it s nice to have a children s playground there are a lot of staff working good as place and location,dataset/outdoor_atmosphere/pecko_firin_atakum_evren_kocaman.png,4,outdoor_atmosphere,unidentified,1.0,0.0,0.0,0.0,0.75
Pecko Firin Atakum,Bilge Saygi,the tastes the approach of the stuff to you and the quality of service are very good of course especially if you can find a place on the weekend,dataset/indoor_atmosphere/pecko_firin_atakum_bilge_saygi.png,3,indoor_atmosphere,unidentified,1.0,0.0,0.0,0.0,0.75
Pecko Firin Atakum,Dogan Uzman,teas we could only drink tea for a cold breakfast the staff is being artistic to the customer fighting and walking on top of him there is an uncomfortable environment,dataset/taste/pecko_firin_atakum_dogan_uzman.png,1,taste,unidentified,1.0,0.0,0.0,0.0,0.75
Pecko Firin Atakum,Hatice Sahin,this place is beautifully decorated has excellent staff successful flavors plenty of variety,dataset/indoor_atmosphere/pecko_firin_atakum_hatice_sahin.png,5,indoor_atmosphere,unidentified,1.0,0.0,0.0,0.0,0.75
Bilice,Volkan Karatas,the service is absolutely amazing the working friends are very kind there is no need to explain the taste it is a restaurant that should definitely be visited,dataset/outdoor_atmosphere/bilice_volkan_yayla.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Bilice,Omer Yayla,portions were very filling and good we had a nice sunday breakfast,dataset/taste/bilice_omer_yayla.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Bilice,Pinar Atici,the view is nice the indoor seating area is quite large,dataset/indoor_atmosphere/bilice_pinar_atici.png,4,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Bilice,Engin Serin,it is a place to eat good pastries in sariyer i recommend you to try the mince raisin tea tl portion of meat pie with raisins tl,dataset/menu/bilice_engin_serin.png,5,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Bilice,Murat Kirmizi,pastries varieties and pogaca are delicious there are also breakfast options available the staff is caring and helpful service is fast i think the prices are reasonable,dataset/outdoor_atmosphere/bilice_murat_kirmizi.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Bilice,Ugur Ozubek,good with potatoes good with cheese medium with spinach medium with minced meat plain pastry was good pastry was good i did not like the tea,dataset/outdoor_atmosphere/bilice_ugur_ozubek.png,4,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Bilice,Nalan Deniz,great,dataset/indoor_atmosphere/bilice_nalan_deniz.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Bilice,Selahattin Yilmaz,the prices were too high for a place that sells pastries or pastries,dataset/menu/bilice_selahattin_yilmaz.png,3,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Bilice,Mevlut Sahin,i m a regular at currants and pastries with minced meat it is both delicious and definitely does not disturb the stomach after eating,dataset/outdoor_atmosphere/bilice_mevlut_sahin.png,4,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Bilice,Orhan Uslu,service sucks customer care is below zero the view is very good but the place is extremely neglected,dataset/outdoor_atmosphere/bilice_orhan_uslu.png,3,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Bilice,Alperen Ozturk,it gets very crowded because it s the weekend we have to go a little early you may not find a place to eat something,dataset/taste/bilice_alperen_ozturk.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Baruthane Pilavcisi,Betty Karmen,it s too plentiful so i guess the prices are high but a mixture of so many different dishes was not that good,dataset/menu/baruthane_pilavcisi_betty_karmen.png,4,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Baruthane Pilavcisi,Orhan Keles,the most delicious rice i have ever eaten the ambiance of the environment is terrific its desserts were amazing too,dataset/indoor_atmosphere/baruthane_pilavcisi_orhan_keles.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Baruthane Pilavcisi,Selim Ekol,i ate baruthane kebab with rice it was very good a little expensive,dataset/taste/baruthane_pilavcisi_selim_ekol.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Baruthane Pilavcisi,Mehmet Gazi,the place is beautiful and clean the employees were very kind and concerned i ate rice and also had saut ed chicken the flavor was good except the chicken saut was greasy,dataset/outdoor_atmosphere/baruthane_pilavcisi_mehmet_gazi.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Baruthane Pilavcisi,Burcu Sahin,prices was high,dataset/menu/baruthane_pilavcisi_burcu_sahin.png,3,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Baruthane Pilavcisi,Baris Kurt,it was nice experience you have to try it,dataset/menu/baruthane_pilavcisi_baris_kurt.png,5,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Baruthane Pilavcisi,Buse Atay,tl account was received for portion of rice kuru fasulye ayran cola service and waiters are very bad,dataset/taste/baruthane_pilavcisi_buse_atay.png,2,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Baruthane Pilavcisi,Emine Uslu,it s not something to be exaggerated and people come from out of town just for their rice the waiters were kind the environment was clean,dataset/indoor_atmosphere/baruthane_pilavcisi_emine_uslu.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Baruthane Pilavcisi,Hatice Yildiz,the flavor is excellent roasting meat was like cotton price is a little above normal location of the restourant was really good,dataset/outdoor_atmosphere/baruthane_pilavcisi_hatice_yildiz.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Baruthane Pilavcisi,Selim Siner,there was only chickpeas in my rice it was a bit unsalted treats were good it had a classic rice flavor,dataset/menu/baruthane_pilavcisi_selim_siner.png,3,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Baruthane Pilavcisi,Fatih Cicek,the menu is very nice the food is legendary also the waiters were very polite,dataset/taste/baruthane_pilavcisi_fatih_cicek.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Medeniyetler Sofrasi,Erdogan Ozer,i had high expectations but the kebabs were unsuccessful hummus was good they use quality olive oil,dataset/outdoor_atmosphere/medeniyetler_sofrasi_erdogan_ozer.png,3,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Medeniyetler Sofrasi,Mahmut Ortakaya,there was a hair strand in my food there is no problem in service or interest other than this issue they give the right to the fee they receive,dataset/indoor_atmosphere/medeniyetler_sofrasi_mahmut_ortakaya.png,1,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Medeniyetler Sofrasi,Serpil Can,they have very delicious meat especially tiny lahmacun super appetizers delicious food here the food is very nice the workers can be a little more interested they are very interested in arab customers they don t care about us this situation makes us sad,dataset/taste/medeniyetler_sofrasi_serpil_can.png,3,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Medeniyetler Sofrasi,Sevim Cilingir,nice place but the order came very late the prices are not so high it can be tried,dataset/outdoor_atmosphere/medeniyetler_sofrasi_sevim_cilingir.png,3,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Medeniyetler Sofrasi,Ibrahim Kizgin,very clean table arrangement is good waiters are very interested they look immediately the order comes without a long wait the food is really delicious as it is said it is excellent i recommend it,dataset/outdoor_atmosphere/medeniyetler_sofrasi_ibrahim_kizgin.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Medeniyetler Sofrasi,Sabri Yildiz,we came with a guest from abroad everything was perfect taste cleanliness service,dataset/indoor_atmosphere/medeniyetler_sofrasi_sabri_yildiz.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Medeniyetler Sofrasi,Akif Firat,it is a luxurious place where you can try the delicious tastes of both turkish and arabic cuisine,dataset/taste/medeniyetler_sofrasi_akif_firat.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Medeniyetler Sofrasi,Tacettin Ozguner,please review the ticket slip a business that wants money for the bread on the table tl for the service fee tl for the valet,dataset/menu/medeniyetler_sofrasi_tacettin_ozguner.png,1,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Medeniyetler Sofrasi,Musab Bakirci,unfortunately the waiters are very uninterested since there are too many arab customers the attention and interest is more towards them stones were found in my food,dataset/outdoor_atmosphere/medeniyetler_sofrasi_musab_bakirci.png,1,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Medeniyetler Sofrasi,Serkan Simsek,even though the service is terrible they ask for a service fee of tl what a nonsense,dataset/menu/medeniyetler_sofrasi_serkan_simsek.png,1,menu,restaurant,1.0,0.0,0.0,1.0,0.5
Medeniyetler Sofrasi,Humeyra Arslan,hatay gastronomy house is an excellent place you should definitely go quality and affordable,dataset/indoor_atmosphere/medeniyetler_sofrasi_humeyra_arslan.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Backyard,Aysun Biter,ambient food nice open area heated pet friendly place renovated garden is very nice,dataset/outdoor_atmosphere/backyard_aysun_biter.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Backyard,Hasan Basusta,the venue is beautiful food desserts taste good i loved the popcorn shrimp from the hot appetizers i loved pose armut overall good price performance,dataset/taste/backyard_hasan_basusta.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Backyard,Ece Oztunc,we went for both breakfast and dinner first of all it has a very nice environment when we went for breakfast we sat inside and one can sit for hours its decoration quiet and nice being in the trees is very nice especially having an open kitchen adds a positive score to the customer,dataset/menu/backyard_ece_oztunc.png,4,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Backyard,Busra Kaya,the place is very beautiful the food is so delicious you can go with your pet to one of the rare restaurants that cook the meat to the exact consistency you want the toilets are not separate for men s and women s toilets so there was a bit of a cleaning problem,dataset/indoor_atmosphere/backyard_busra_kaya.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Backyard,Sebnem Cep,the service is slow i think there is a lack of staff and unhappiness it has not to expensive and it was seedy experience,dataset/taste/backyard_sebnem_cep.png,2,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Backyard,Guler Keskec,although it was crowded the ambiance and food of the place was nice thank you,dataset/menu/backyard_guler_keskec.png,4,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Backyard,Onur Ediz,great place contrary to the comments the employees were interested the hot dog was impressive the hamburger was not bad,dataset/indoor_atmosphere/backyard_onur_ediz.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Backyard,Mark Moayad,despite the current times it was a very pleasant visit they currently don t take booking they have a walk in system where you put your name down and after a short wait they seat you inside once inside you can opt to be put on a waitlist to sit outside the setting is really nice and rustic and the tables are well distanced there was a nice evening crowd and a good energy in the ambience,dataset/indoor_atmosphere/backyard_mark_moayad.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Backyard,Yusuf Uran,the service provided was very nice i was happy,dataset/outdoor_atmosphere/backyard_yusuf_uran.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Backyard,Ozge Onan,smoked salmon salad was average colored eggs do not contribute to the taste salmon was too salty fried potatoes were bland,dataset/menu/backyard_ozge_onan.png,3,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Backyard,Viviana Kwon,eggs benedict with pork bacon was nice,dataset/taste/backyard_viviana_kwon.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Alavara,Eylem Dag,excellent taste and the shabbyness of the place was also nice,dataset/outdoor_atmosphere/alavara_eylem_dag.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Alavara,Ayse Ozturk,a full student meal the price is cheap and the taste is high,dataset/indoor_atmosphere/alavara_ayse_ozturk.png,4,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Alavara,Ediz Aksoy,it s a place with very affordable and delicious pasta actually there is not much variety of pasta classic pasta is served with cheddar cheese and sauce i think the taste and price of the pasta is very good,dataset/indoor_atmosphere/alavara_ediz_aksoy.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Alavara,Esin Erdinc,they serve an uncooked pasta with a tasteless sauce and cheese and some corn half portion is tl it didn t suit my taste,dataset/outdoor_atmosphere/alavara_esin_erdinc.png,1,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Alavara,Caner Senturk,i think it was pretty cool the price of a portion of pasta was tl i highly recommend you go,dataset/indoor_atmosphere/alavara_caner_senturk.png,5,indoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Alavara,Ece Ocak,classic alavara pasta if you don t have a tiny little stomach say it right pasta tl price performance product,dataset/taste/alavara_ece_ocak.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Alavara,Destan Gursoy,the taste is unbelievably good and satisfying enough it is also very affordable but you have a hard time finding an incredibly crowded place,dataset/menu/alavara_destan_gurson.png,4,menu,restaurant,1.0,0.0,0.0,0.0,0.75
Alavara,Safak Uslu,not to mention pasta their sauces are so successful that you can destroy the whole plate without noticing also the dumplings are nice,dataset/outdoor_atmosphere/alavara_safak_uslu.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Alavara,Cagri Oner,tasty meals,dataset/menu/alavara_cagri_oner.png,4,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Alavara,Sevgi Siner,it was the most delicious pasta i have ever eaten thank you,dataset/taste/alavara_sevgi_siner.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Alavara,Hasan Basarir,service was fast i ate ravioli it was good,dataset/outdoor_atmosphere/alavara_hasan_basarir.png,4,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Zula,Murat Kucukyildiz,surprised location but nice clean venue the employees are friendly i don t want to comment on the prices they were too high,dataset/indoor_atmosphere/zula_murat_kucukyildiz.png,3,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Zula,Rabia Kucuk,in general i was satisfied since the hamburger is a little small it will be more satisfying if the one with a higher grammage is chosen,dataset/taste/zula_rabia_kucuk.png,4,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Zula,Deniz Sirp,burgers are great hot dogs do it is very interesting that french fries are tl,dataset/menu/zula_deniz_sirp.png,4,menu,restaurant,0.0,0.0,0.0,0.0,1.0
Zula,Dogukan Yildiz,hamburger is really delicious the fries are normal,dataset/outdoor_atmosphere/zula_dogukan_yildiz.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Zula,Ali Ken,the best hamburger restaurant in istanbul cooking and sauce is very good,dataset/indoor_atmosphere/zula_ali_ken.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Zula,Haluk Kinaci,burgers are super i ve eaten hamburgers in many places but i ve never come across anything like this fantastic meal with friendly service in a small but cozy place i strongly recommend,dataset/taste/zula_haluk_kinaci.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
Zula,Serdar Candan,the delicious combination of truffle sauce and burger was legendary,dataset/outdoor_atmosphere/zula_serdar_candan.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Zula,Eray Arslan,it was one of the best burgers i ve ever eaten the only downside is that the portion is a little small apart from that it is definitely a place to experience,dataset/outdoor_atmosphere/zula_eray_arslan.png,5,outdoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Zula,Haldun Yilmaz,well prepared hamburger special taste but a little bit expensive here,dataset/outdoor_atmosphere/zula_haldun_yilmaz.png,5,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Zula,Kardelen Derin,it is delicious in everything with its sauce and bread,dataset/taste/zula_kardelen_derin.png,5,taste,restaurant,1.0,0.0,0.0,0.0,0.75
Zula,Erim Gozen,the taste is good but it s not worth paying tl for a wet hamburger sized burger and not even getting fries,dataset/outdoor_atmosphere/zula_erim_gozen.png,2,outdoor_atmosphere,restaurant,1.0,0.0,0.0,0.0,0.75
Kafros Pizzeria,Fatma Ceylan,they make the pizza in a wood fired stone oven it s different than any pizza you ve experienced before they use cheddar cheese as cheese we preferred the and special pizzas,dataset/indoor_atmosphere/kafros_pizzeria_fatma_ceylan.png,5,indoor_atmosphere,restaurant,0.0,0.0,0.0,0.0,1.0
Kafros Pizzeria,Yasin Kisa,i definitely recommend the seasonal kenger pizza we also loved the sauce in three different olive oils one with garlic thyme and hot pepper,dataset/taste/kafros_pizzeria_yasin_kisa.png,5,taste,restaurant,0.0,0.0,0.0,0.0,1.0
